"papel","descricao_papel","cotacao","PSL","PSVP","PSR","div_yield","PSA","PSCG","PSEBIT","PSACL","EV_EBIT","EV_EBITDA","margem_EBIT","margem_liq","liq_corrente","ROIC","ROE","liq_2meses","PL","div_bruta_PL","taxa_cresc_RL_5anos"
"VAGV3","SAVIRG",1.14,-0.05,-0.01,0.014,0,0.037,-0.08,-0.27,-0.01,-8.9,-8.9,-0.0508,-0.2929,0.52,-0.1514,0.2073,0,-8194580000,-0.31,0.0106
"PMAM3","PARANAPANEMA S.A.",1.03,-0.05,-0.01,0.178,0,0.042,-0.02,-0.21,-0.01,-13.89,-18.93,-0.8298,-3.8278,0.08,-0.2846,0.2812,471978,-5493290000,-0.84,-0.4598
"DHBI4","DHB",1.01,-0.04,-0.01,0.046,0,0.018,-0.01,-0.2,-0.01,-21.09,-51.1,-0.2358,-1.5481,0.12,-0.105,0.2103,0,-456340000,-0.99,-0.2362
"VAGV4","SAVIRG",1.02,-0.04,-0.01,0.012,0,0.033,-0.07,-0.24,-0.01,-8.87,-8.87,-0.0508,-0.2929,0.52,-0.1514,0.2073,0,-8194580000,-0.31,0.0106
"CTNM4","COTEMINAS",0.86,-0.04,-0.17,0.032,0,0.009,-0.03,-0.06,-0.01,-2.88,-3.79,-0.525,-1.4515,0.46,-0.176,4.1468,488.36,-159246000,-8.52,-0.0727
"IFCM3","INFRACOMM",0.11,-0.04,-0.69,0.07,0,0.048,-0.35,-0.31,-0.07,-3.41,-11.41,-0.2286,-1.8247,0.75,-0.2139,18.0959,1337540,-101104000,-7.93,0.1231
"GAFP3","CIMOB",0.12,-0.04,-0.01,0.372,0,0.015,-0.09,-0.48,-0.01,-46.92,-46.92,-0.7757,-9.8128,0.51,-0.0321,0.3879,0,-80712500,-1.43,-0.5809
"ARTE3","KUALA S.A.",7.7,-0.04,-0.04,0,0,0.103,0,-0.52,0,-15.85,-15.85,0,0,0,0,1.029,0,-33570000,0,-0.6435
"TROR3","TRORION",2.63,-0.03,-0.01,0.598,0,0.532,-0.01,-6.57,-0.01,-728.92,-728.92,-0.0911,-17.4552,0.01,-0.0977,0.2114,0,-1959650000,-0.8,0.0634
"VPSC3","VPSC",6.03,-0.03,2.59,0.017,0,0.02,-0.03,-0.08,-0.04,-0.15,-0.15,-0.2282,-0.559,0.43,-0.2856,-82.4683,0,1232000,6.15,-0.1002
"VPTA3","VPTA",5,-0.03,0,0.124,0,0.026,-0.01,-0.06,0,-6.82,-6.82,-1.9357,-3.9638,0.23,-0.45,0.1011,0,-867658000,-0.34,-0.5891
"ARTE4","KUALA S.A.",6.81,-0.03,-0.03,0,0,0.091,0,-0.46,0,-15.79,-15.79,0,0,0,0,1.029,0,-33570000,0,-0.6435
"TROR4","TRORION",1.56,-0.02,0,0.355,0,0.316,0,-3.9,0,-726.24,-726.24,-0.0911,-17.4552,0.01,-0.0977,0.2114,0,-1959650000,-0.8,0.0634
"SGPS3","Springs",1.64,-0.02,-0.03,0.023,0,0.007,-0.02,-0.04,-0.01,-2.31,-2.94,-0.6078,-1.1489,0.38,-0.2406,1.7805,1922.51,-469245000,-2.35,0.0019
"RCTB33","TELEBRAS",57,-0.02,0,0.013,0,0.001,0,-0.01,0,3.68,16.64,-0.874,-0.6567,4.92,-0.1417,-0.2105,0,1224970000,0.06,0.1309
"RPMG4","REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A",0.26,-0.02,0,0.003,0,0.002,-0.01,-0.01,0,-0.01,-0.01,-0.2185,-0.1886,0.84,-0.1628,0.1771,0,-6147100000,0,0.4335
"GAFP4","CIMOB",0.05,-0.02,-0.01,0.155,0,0.006,-0.04,-0.2,0,-46.65,-46.65,-0.7757,-9.8128,0.51,-0.0321,0.3879,0,-80712500,-1.43,-0.5809
"MILK33","Laep DR3",0.3,-0.02,-0.02,0.077,0,0.029,-0.08,-0.04,-0.02,-0.11,-0.12,-1.768,-5.0808,0.5,-0.7091,1.6512,0,-516285000,-0.04,-0.4204
"RCTB31","TELEBRAS",41,-0.01,0,0.009,0,0.001,0,-0.01,0,3.69,16.66,-0.874,-0.6567,4.92,-0.1417,-0.2105,0,1224970000,0.06,0.1309
"RCTB41","TELEBRAS",33.51,-0.01,0,0.007,0,0.001,0,-0.01,0,3.69,16.67,-0.874,-0.6567,4.92,-0.1417,-0.2105,0,1224970000,0.06,0.1309
"OSXB3","OSX BRASIL",4.4,-0.01,0,0.22,0,0.006,-0.02,-0.22,0,-102.71,-119.55,-1.0125,-19.593,0.01,-0.027,0.1674,27379.3,-7463020000,-0.88,0.5344
"RCTB42","TELEBRAS",20,-0.01,0,0.004,0,0,0,-0.01,0,3.69,16.69,-0.874,-0.6567,4.92,-0.1417,-0.2105,0,1224970000,0.06,0.1309
"TENE5","TECBLU",0.5,0,0,2.881,0,0.006,-0.15,-0.09,0,-0.09,-0.35,-32.1905,-863.714,0,-0.068,0.1337,0,-135650000,0,0.3125
"CGOS4","CELG",16,0,0,0,0,0,0,-0.16,0,-313.85,-313.85,-0.002,-0.1048,0.54,-0.0008,-0.3902,0,453387000,2.48,0.0897
"OSAO4","PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A",8.98,0,0,0,0,0,0,0.01,0,24.02,3.55,0.0091,-0.1291,0.45,0.0177,0.2815,0,-497470000,-0.53,0.3118
"CBMA4","COBRASMA S/A",0.01,0,0,2.558,0,0.007,-0.36,-0.39,0,-8740.38,102023,-6.4913,-9294.44,0.58,-0.0187,0.1438,0,-25276300000,-0.9,-0.0635
"CBMA3","COBRASMA S/A",0.01,0,0,2.558,0,0.007,-0.36,-0.39,0,-8740.38,102023,-6.4913,-9294.44,0.58,-0.0187,0.1438,0,-25276300000,-0.9,-0.0635
"VSPT3","FERROVIA CENTRO-ATLÂNTICA S.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359790000,0,0.0989
"DUFB11","DUFRY SOUTH AMERICA LTD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLCL6","CATAG LEOPOLDINA",9.91,0,12.48,0,0,2.258,140.6,0,-4.52,0,0,0,0,1.05,0,0,0,357846000,2.91,-0.0619
"ARPS3","DOUAT CIA TEXTIL",0.3,0,0,0,0,0,0,0,0,-14.08,-14.08,-0.0492,-0.1159,0.91,-0.0664,0.2034,0,-12690000,-1.24,-0.1753
"MSAN3","BUNGE BRASIL S.A.",6.44,0,0,0,0,0,0,0,0,0.21,0.21,0.0627,0.0242,1.18,0.1178,0.1181,0,2533030000,0.39,1.0135
"PRBC3","Parana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565,0,1309580000,0,-0.0803
"EQMA6B","CEMAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032650000,0,0.1087
"GALO3","EMEEGE ESCAPAMENTOS",0,0,0,0,0,0,0,0,0,0,0,0.1398,-1.8458,0,0.3937,0.0762,0,-60607000,0,-0.2897
"MMAQ3","MINASMÁQUINAS S/A",0,0,0,0,0,0,0,0,0,0.1,0.16,-0.0159,0.0265,1.51,-0.0621,0.1184,0,281668000,0.27,0.2707
"MLPA3","MELHORAMENTOS PAPEIS",0,0,0,0,0,0,0,0,0,-2.08,-2.08,0.0666,0.0892,0,0,0.4513,0,44578000,0,-0.0751
"VNET3","CIELO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11577700000,0,-0.0783
"FLCL5","CATAG LEOPOLDINA",12.5,0,15.74,0,0,2.848,177.35,0,-5.7,0,0,0,0,1.05,0,0,0,357846000,2.91,-0.0619
"FLCL3","CATAG LEOPOLDINA",11.5,0,14.48,0,0,2.62,163.16,0,-5.25,0,0,0,0,1.05,0,0,0,357846000,2.91,-0.0619
"ECIS3","ECISA",211.65,0,0,0,0,0,0,0,0,1.53,1.53,0.349,0.1418,1.38,0.1248,0.0733,0,129346000,0.38,0.0466
"LATS3","REXAM BEVERAGE CAN SOUTH AMERICA",22,0,0,0,0,0,0,0,0,1.27,1.27,0.1174,0.013,1.67,0.1163,0.0184,0,680646000,0.39,0.1537
"EQMA5B","CEMAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032650000,0,0.1087
"ECIS4","ECISA",145,0,0,0,0,0,0,0,0,1.53,1.53,0.349,0.1418,1.38,0.1248,0.0733,0,129346000,0.38,0.0466
"ODER3","CONSERVAS ODERICH SA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529795000,0,0.0975
"ALBA3","DANA-ALBARUS S/A INDÚSTRIA E COMÉRCIO",2.15,0,0,0,0,0,0,0,0,-1.27,-1.27,0.095,0.0962,1.83,0.204,0.1977,0,354860000,0.03,0.1469
"GPIV33","GP INVESTMENTS, LTD",3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93209.2,0,0,-0.3465
"VSPT4","FERROVIA CENTRO-ATLÂNTICA S.A.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359790000,0,0.0989
"OMGE3","OMEGA GER",27.57,0,1161.83,0,0,411.716,5132.83,0,-939.72,0,0,0,0,1.63,0,0,0,4752480,1.36,0.2525
"MSAN4","BUNGE BRASIL S.A.",6.44,0,0,0,0,0,0,0,0,0.21,0.21,0.0627,0.0242,1.18,0.1178,0.1181,0,2533030000,0.39,1.0135
"ICPI3","CIMENTO ITAU CORUMBA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ABCB3","ABC Brasil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1505,0,6378310000,0,1.3658
"AGEI3","AGRE EMP IMOB",7.8,0,1.25,0,0,0.47,1.39,0,-12.59,0,0,0,0,2.45,0,0,0,1878210000,1.01,0
"VVAX3","VIVAX SA",0,0,0,0,0,0,0,0,0,-4.44,-4.44,-0.0736,-0.3776,2.19,-0.0652,-0.9203,0,144676000,1.55,0
"VVAX4","VIVAX SA",0,0,0,0,0,0,0,0,0,-4.44,-4.44,-0.0736,-0.3776,2.19,-0.0652,-0.9203,0,144676000,1.55,0
"GALO4","EMEEGE ESCAPAMENTOS",0.25,0,0,0,0,0,0,0,0,0,0,0.1398,-1.8458,0,0.3937,0.0762,0,-60607000,0,-0.2897
"VGOR3","VIGOR",0,0,0,0,0,0,0,0,0,6.77,6.77,0.045,-0.0459,1.04,0.06,-0.2429,0,135178000,1.89,0.0477
"BERG3","BERGAMO",33,0,0,0,0,0,0,0,0,-10.49,-10.49,-0.086,-0.326,0.46,-0.0558,-1.0271,0,9538000,2.86,-0.08
"REPA4","ELECTROLUX",1.08,0,0,0,0,0,0,0,0,4.54,4.54,0.0518,0.0122,1.99,0.0405,0.0191,0,378378000,0.42,0.0109
"REPA3","ELECTROLUX",1,0,0,0,0,0,0,0,0,4.54,4.54,0.0518,0.0122,1.99,0.0405,0.0191,0,378378000,0.42,0.0109
"JFAB4","JARAGUA FABRIL",0.06,0,0,0,0,0,0,0,0,-112.33,-112.33,0,0,0,0,0.0234,0,-10183000,0,0
"LECO3","LECO",0,0,0,0,0,0,0,0,0,-3,-3,-0.0214,-0.0472,0.82,-0.0348,-0.1482,0,105928000,0.2,0.0358
"CCHI3","CHIARELLI",0.02,0,-0.01,0,0,0.077,0,0,0,0,0,0,0,0,0,0,0,-160477000,0,0.2036
"CSPC3","COSIPA",1.24,0,0,0,0,0,0,0,0,1.43,1.43,0.3862,0.1885,1.43,0.2918,0.4533,0,2126670000,1.48,0.4115
"CSPC4","COSIPA",1.2,0,0,0,0,0,0,0,0,1.43,1.43,0.3862,0.1885,1.43,0.2918,0.4533,0,2126670000,1.48,0.4115
"TNEP4","TELE NORDESTE CELULAR PARTICIPAÇÕES S.A.",3.95,0,0,0,0,0,0,0,0,-1.09,-1.09,0.2092,0.2542,2.39,0.2053,0.228,0,955105000,0.06,0.0815
"SASG3","SUL AMERICA SEGUROS",0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BSGR3","AGF BRASIL SEGUROS",1091.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BBTG11","BTG PACTUAL UNITS",15.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SALM3","SEARA ALIMENTOS",5.7,0,0,0,0,0,0,0,0,1.1,1.1,0.1022,0.0413,1.31,0.2578,0.1953,0,475600000,0.8,0.2453
"SALM4","SEARA ALIMENTOS",5.9,0,0,0,0,0,0,0,0,1.1,1.1,0.1022,0.0413,1.31,0.2578,0.1953,0,475600000,0.8,0.2453
"CMMA4","CMA PARTICIPACOES SA",0.81,0,0,0,0,0,0,0,0,0.03,0.03,0,0,0,0,-0.0192,0,-79623000,0,0
"BMEF3","BMF",11,0,4.16,0,0,3.482,10.24,0,11.3,0,0,0,0,3.7,0,0,0,2674780000,0,0
"CLSC6","CELESC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3382980000,0,0.0409
"BBTG13","BTG PACTUAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0
"SLCP3","SULACAP",610.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARPS4","DOUAT CIA TEXTIL",0,0,0,0,0,0,0,0,0,-14.08,-14.08,-0.0492,-0.1159,0.91,-0.0664,0.2034,0,-12690000,-1.24,-0.1753
"BBTG12","BTG PACTUAL",3.15,0,29554,0,0,330.008,0,0,0,0,0,0,0,0,0,0,0,9000,0,0
"ILLS4","LINHAS CIRCULO",100.01,0,0,0,0,0,0,0,0,0.73,0.73,0.0843,-0.1022,0.5,0.0814,0.3609,0,-18567000,-0.22,0.0933
"CCHI4","CHIARELLI",0.02,0,-0.01,0,0,0.077,0,0,0,0,0,0,0,0,0,0,0,-160477000,0,0.2036
"PTIP3","IPIRANGA PETROQUIMICA SA",22,0,0,0,0,0,0,0,0,3.62,3.62,0.1373,0.0755,0.7,0.2313,-1.2174,0,-155957000,-9.02,0.6211
"CZRS3","Cruzeiro Sul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334,0,1145670000,0,0.1444
"DAYC3","Daycoval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1733,0,3009030000,0,0.0815
"BPNM3","BANCO PAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912,0,8312400000,0,0.0928
"LCAM3","LOCAMERICA",24.15,0,3.51,0,0,3.087,10.82,0,13.95,0,0,0,0,6.06,0,0,0,17335100000,0.04,0.1651
"CESP4","CESP CIA ENERGETICA SAO PAULO",16.29,0,0,0,0,0,0,0,0,0,0,0,0,6.18,0,0,0,8100190000,0.51,0.1804
"BPAT33","Patagonia",20,0,0.82,0,0.3572,0,0,0,0,0,0,0,0,0,0,0,0,876492000,0,0
"CESP3","CESP CIA ENERGETICA SAO PAULO",25.55,0,1.1,0,0,0.582,2.99,0,-2.43,0,0,0,0,6.18,0,0,0,8100190000,0.51,0.1804
"CESP5","CESP CIA ENERGETICA SAO PAULO",25,0,1.08,0,0,0.569,2.93,0,-2.38,0,0,0,0,6.18,0,0,0,8100190000,0.51,0.1804
"SGEN4","SERGEN",0.6,0,0.09,71.251,0,0.059,-1,-3.81,-0.24,-4.5,-4.5,-18.7117,0,0.65,-0.0159,0,0,156981000,0.02,-0.5985
"PTIP4","IPIRANGA PETROQUIMICA SA",25.15,0,0,0,0,0,0,0,0,3.62,3.62,0.1373,0.0755,0.7,0.2313,-1.2174,0,-155957000,-9.02,0.6211
"SGEN3","SERGEN",5,0,0.77,593.76,0,0.493,-8.34,-31.73,-2.01,-32.42,-32.42,-18.7117,0,0.65,-0.0159,0,0,156981000,0.02,-0.5985
"SFSA3","Sofisa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,739524000,0,0.0015
"TNEP3","TELE NORDESTE CELULAR PARTICIPAÇÕES S.A.",3.01,0,0,0,0,0,0,0,0,-1.09,-1.09,0.2092,0.2542,2.39,0.2053,0.228,0,955105000,0.06,0.0815
"INHA3","GAFISA",0,0,0,0,0,0,0,0,0,-6.07,-6.36,-0.2742,0.1228,1.66,-0.0515,0.0564,0,1949460000,0.89,0.164
"CESP6","CESP CIA ENERGETICA SAO PAULO",25.25,0,1.09,0,0,0.575,2.96,0,-2.4,0,0,0,0,6.18,0,0,0,8100190000,0.51,0.1804
"JBDU3","B TECH EQI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56569000,0,0
"SEBB4","SEB - SISTEMA EDUCACIONAL BRASILEIRO S/A",0,0,0,0,0,0,0,0,0,-0.23,-0.23,0.0924,0.074,2.44,0.2415,0.2301,0,145783000,0.01,0.5004
"BOVH3","Bovespa Hld",15.71,0,6.16,0,0,4.874,6.9,0,6.91,0,0,0,0,4.4,0,0,0,1843320000,0,0
"ESTC4","YDUQS PART",0,0,0,0,0,0,0,0,0,5.58,2.69,0.1458,0.039,1.7,0.0923,0.064,0,3217700000,1.62,0.0899
"SEBB3","SEB - SISTEMA EDUCACIONAL BRASILEIRO S/A",0,0,0,0,0,0,0,0,0,-0.23,-0.23,0.0924,0.074,2.44,0.2415,0.2301,0,145783000,0.01,0.5004
"ENER5","ENERSUL",6,0,0,0,0,0,0,0,0,2.62,2.28,0.2883,0.1408,1.26,0.2285,0.5356,0,1160030000,3.79,0.1191
"ENER3","ENERSUL",10.5,0,0,0,0,0,0,0,0,2.62,2.28,0.2883,0.1408,1.26,0.2285,0.5356,0,1160030000,3.79,0.1191
"ENER6","ENERSUL",12,0,0,0,0,0,0,0,0,2.62,2.28,0.2883,0.1408,1.26,0.2285,0.5356,0,1160030000,3.79,0.1191
"SCAR4","SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.",10,0,0,0.001,0,0,0,0,0,2.77,2.48,0.3676,0.2209,3.47,0.1432,0.1495,0,1670550000,0.76,0.3738
"TEFC11","TELEFÓNICA",35.5,0,0,0,0,0,0,0,0,3.45,3.45,0.2354,0.1418,0.61,0.1485,0.4672,0,45856000000,2.95,0.1291
"CAFE4","CAFE SOLUVEL BRASILIA S/A",0.5,0,0,0.071,0,0.004,0,-0.13,0,-45.27,-53.49,-0.5307,21.638,0.02,-0.0281,-0.6417,0,-377387000,-0.98,-0.113
"MLPA12","MELHORAMENTOS PAPEIS",40,0.01,0,0.001,0,0.002,0,0.01,0,-2.06,-2.06,0.0666,0.0892,0,0,0.4513,0,44578000,0,-0.0751
"MLPA4","MELHORAMENTOS PAPEIS",45,0.01,0,0.001,0,0.003,0,0.01,0,-2.06,-2.06,0.0666,0.0892,0,0,0.4513,0,44578000,0,-0.0751
"PDGR3","PDG REALT",0.01,0.01,-0.01,0.152,0,0.032,-0.03,-0.16,0,-2.11,-2.12,-0.9335,11.1239,0.32,-0.4134,-0.3948,1119660,-3242660000,-0.07,-0.2034
"CAFE3","CAFE SOLUVEL BRASILIA S/A",2,0.02,-0.01,0.283,0,0.015,-0.01,-0.53,-0.01,-45.67,-53.96,-0.5307,21.638,0.02,-0.0281,-0.6417,0,-377387000,-0.98,-0.113
"BSCT3","BESC S.A.",4.05,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905,0,212960000,0,0.0192
"OIBR3","OI",1.33,0.04,-0.03,0.05,0,0.021,-0.21,-0.12,-0.02,-2.61,-4.21,-0.4126,1.3765,0.76,-0.2229,-0.8127,7258760,-14802100000,-0.69,0.0071
"CORR3","CORREA RIBEIRO SA COM. IND.",12,0.04,0.06,0.834,0,0.017,0.03,-0.08,0.42,3.33,3.38,-10.5766,21.4114,4.25,-0.8544,1.5284,0,4665000,0,-0.4209
"BPHA3","BRAZIL PHARMA S.A.",0.62,0.06,-0.24,-20.054,0,0.995,-0.38,0.78,-0.2,1.6,1.43,-25.8169,-336.525,0.06,4.0101,-4.025,0,-292294000,-0.26,-0.5339
"IGBR5","GRADIENTE",18.9,0.06,-0.04,3.248,0,0.111,-0.11,-0.4,-0.03,-4.55,-4.76,-8.1712,53.7932,0.33,-0.5799,-0.601,0,-650957000,-0.54,0.1397
"IGBR6","GRADIENTE",19,0.06,-0.04,3.266,0,0.112,-0.11,-0.4,-0.03,-4.55,-4.76,-8.1712,53.7932,0.33,-0.5799,-0.601,0,-650957000,-0.54,0.1397
"PALF11","CPFL",125,0.07,0.04,0.007,0,0.005,-2.27,0.04,-0.01,2.8,2.71,0.2047,0.0977,0.99,0.1734,0.5113,0,2929960000,3.18,0.0742
"BRSR4","BANRISUL S/A",181.1,0.08,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.0912,0,10254100000,0,0.0755
"SULT4","CONSTRUTORA SULTEPA S/A",0.43,0.08,0.01,0.03,0,0.003,-0.01,-4.31,0,-4.75,-6.14,-0.007,0.3696,0.23,-0.0006,0.1351,0,493032000,0,0.1768
"LREN4","RENNER",105,0.08,0.01,0.007,0,0.005,0.02,0.03,0.04,-0.44,-0.31,0.2074,0.0877,1.64,0.1934,0.1189,0,10394700000,0.11,0.1664
"SULT3","CONSTRUTORA SULTEPA S/A",0.56,0.11,0.01,0.039,0,0.003,-0.02,-5.61,-0.01,-6.05,-7.83,-0.007,0.3696,0.23,-0.0006,0.1351,0,493032000,0,0.1768
"INEP4","INEPAR S/A",1.22,0.11,-0.04,12.609,0,0.053,-0.05,-0.86,-0.02,-15.43,-17.24,-14.6187,118.124,0.08,-0.0653,-0.369,46432.5,-1377160000,-0.66,-0.0909
"CREM4","CREMER S.A.",48,0.11,0.01,0.002,0,0.002,0.02,0.03,-0.02,3.55,2.09,0.0805,0.021,1.29,0.1136,0.075,0,189701000,1.58,-0.0027
"INEP3","INEPAR S/A",1.3,0.11,-0.04,13.435,0,0.056,-0.05,-0.92,-0.03,-15.48,-17.3,-14.6187,118.124,0.08,-0.0653,-0.369,60260.6,-1377160000,-0.66,-0.0909
"TPRC6","TIM PARTICIPAÇÕES S.A.",105,0.13,0.01,0.015,0,0.006,0.12,0.08,-0.03,0,0,0.1944,0.1111,1.34,0.0967,0.0833,0,22847800000,0.14,0.0229
"AMER3","AMERICANAS",7.58,0.14,0.27,0.103,0,0.082,0.5,-1.02,-0.28,-1.45,-10.35,-0.1009,0.7626,1.7,-0.0968,1.9601,36270900,5717000000,0.3,0.1019
"PALF5","CPFL",236.6,0.14,0.07,0.014,0,0.01,-4.3,0.07,-0.02,2.83,2.74,0.2047,0.0977,0.99,0.1734,0.5113,0,2929960000,3.18,0.0742
"SJOS4","SÃO JOSÉ",0.09,0.14,-0.01,1.335,0,0.391,-0.01,-1.56,-0.01,-33,-33,-0.8582,9.3187,0.02,0.019,-0.0464,0,-182729000,-0.14,-0.1535
"BDLL4","BARDELLA",9,0.14,-0.06,0.962,0,0.026,-0.06,-0.45,-0.03,-5.69,-6.09,-2.1299,6.7081,0.52,-0.0622,-0.4336,279.29,-231705000,-0.8,0.0433
"TPRC3","TIM PARTICIPAÇÕES S.A.",113.5,0.14,0.01,0.016,0,0.007,0.13,0.08,-0.03,0.01,0,0.1944,0.1111,1.34,0.0967,0.0833,0,22847800000,0.14,0.0229
"ATMP3","ATMASA",1.3,0.15,0.09,0.097,0,0.027,-0.58,-0.62,-0.06,-3.78,-10.03,-0.1573,0.6556,0.85,-0.047,0.6365,21834,368994000,0.66,-0.2485
"PALF3","CPFL",279.9,0.16,0.08,0.016,0,0.012,-5.09,0.08,-0.02,2.85,2.75,0.2047,0.0977,0.99,0.1734,0.5113,0,2929960000,3.18,0.0742
"BDLL3","BARDELLA",12,0.19,-0.08,1.282,0,0.035,-0.08,-0.6,-0.04,-5.84,-6.25,-2.1299,6.7081,0.52,-0.0622,-0.4336,0,-231705000,-0.8,0.0433
"SLED4","EDITORA SARAIVA",1.6,0.22,-0.04,0.207,0,0.239,-0.1,-0.22,-0.04,-0.74,-0.9,-0.9381,0.9272,0.12,-22.5994,-0.1807,0,-381277000,-0.09,-0.4869
"RSID3","ROSSI RESIDENCIAL",3.14,0.23,-0.06,0.745,0,0.125,-0.2,-5.34,-0.05,-35.22,-35.68,-0.1395,3.2847,0.45,-0.0251,-0.2842,185586,-972057000,-0.39,0.022
"CORR4","CORREA RIBEIRO SA COM. IND.",82,0.27,0.41,5.701,0,0.118,0.2,-0.54,2.84,2.87,2.91,-10.5766,21.4114,4.25,-0.8544,1.5284,0,4665000,0,-0.4209
"MMAQ4","MINASMÁQUINAS S/A",200.06,0.27,0.03,0.007,0,0.014,0.05,-0.45,0.05,-0.35,-0.58,-0.0159,0.0265,1.51,-0.0621,0.1184,0,281668000,0.27,0.2707
"OIBR4","OI",10.35,0.28,-0.23,0.391,0,0.166,-1.65,-0.95,-0.12,-3.44,-5.54,-0.4126,1.3765,0.76,-0.2229,-0.8127,161066,-14802100000,-0.69,0.0071
"ASSM4","HOTEIS ELDORADO",6.1,0.29,-0.15,-8.357,0,0.133,-0.2,0.4,-0.08,1.88,1.88,-20.8439,-29.1561,0.21,0.3538,-0.5073,0,-9943000,-0.56,-0.0879
"GAZO4","GAZOLA SA INDÚSTRIA METALURGICA",2.32,0.31,-0.03,-1.411,0,0.205,-0.46,0.86,-0.03,1.03,1.03,-1.64,-4.5448,0.35,0.2506,-0.1061,0,-102667000,-0.01,-0.2821
"ASSM3","HOTEIS ELDORADO",7.12,0.33,-0.17,-9.754,0,0.155,-0.23,0.47,-0.09,1.95,1.95,-20.8439,-29.1561,0.21,0.3538,-0.5073,0,-9943000,-0.56,-0.0879
"BELG4","BELGO",1370,0.36,0.07,0.062,0,0.044,0.29,0.23,2.59,0.4,0.4,0.277,0.1946,1.97,0.2204,0.1859,0,13495400000,0.17,0.4847
"BELG3","BELGO",1375.5,0.36,0.07,0.063,0,0.044,0.29,0.23,2.6,0.41,0.41,0.277,0.1946,1.97,0.2204,0.1859,0,13495400000,0.17,0.4847
"AGEN33","Agrenco",0.16,0.39,-0.03,0,0,0.066,-0.17,0.11,-0.02,3.73,3.61,0,0,0.09,0.8767,-0.0885,0,-1112630000,-1.11,-0.8703
"TRPN3","TARPON INV",0.71,0.44,0.54,0.263,1.0474,0.399,0.59,0.36,0.59,-0.35,-0.35,0.7228,0.5929,3.61,5.2301,1.2235,0,59358000,0,0.0577
"TXRX4","RENAUX",2.16,0.44,-0.03,0.078,0,0.051,-0.06,-1.13,-0.02,-38.4,-57.76,-0.069,0.1756,0.31,-0.0483,-0.0632,1319.07,-327457000,-0.93,-0.0886
"SLED3","EDITORA SARAIVA",3.21,0.45,-0.08,0.416,0,0.48,-0.2,-0.44,-0.07,-0.96,-1.18,-0.9381,0.9272,0.12,-22.5994,-0.1807,0,-381277000,-0.09,-0.4869
"GAZO3","GAZOLA SA INDÚSTRIA METALURGICA",3.4,0.45,-0.05,-2.068,0,0.301,-0.67,1.26,-0.04,1.43,1.43,-1.64,-4.5448,0.35,0.2506,-0.1061,0,-102667000,-0.01,-0.2821
"HOOT4","HOTEIS OTHON S.A.",2.56,0.5,-0.48,0.322,0,0.094,-0.37,1.64,-0.08,1.31,0.98,0.1963,0.6476,0.35,0.0605,-0.963,12258.3,-98262000,-0.02,0.4062
"FCAP3","FICAP",0.62,0.52,0.11,0,0,0.089,0,-6.18,0,-15.27,-15.27,0,0,0,0,0.2183,0,107134000,0,0
"IGBR3","GRADIENTE",175.99,0.56,-0.34,30.247,0,1.035,-0.99,-3.7,-0.29,-7.85,-8.21,-8.1712,53.7932,0.33,-0.5799,-0.601,10393.3,-650957000,-0.54,0.1397
"FCAP4","FICAP",0.7,0.58,0.13,0,0,0.1,0,-6.98,0,-16.07,-16.07,0,0,0,0,0.2183,0,107134000,0,0
"TARP11","TARPON",18.02,0.82,0.25,26.009,0,0.245,0,197.74,0,195.29,195.29,0.1315,31.7005,0,0,0.2989,0,678212000,0,-0.7136
